Id,SalePrice
1600,200285.35969498623
1601,80160.30495609064
1602,122072.86142566874
1603,97485.7569763079
1604,251875.07495075426
1605,247050.73717832274
1606,170905.58023076958
1607,154543.44380841104
1608,233188.25858611247
1609,194402.29175624024
1610,157231.66433731103
1611,149240.95386146216
1612,153931.30290496396
1613,158859.4690278299
1614,126584.95232287949
1615,85979.06266724259
1616,81853.09549716463
1617,87164.17343334417
1618,126257.50090497789
1619,128469.20425282905
1620,149652.26071176585
1621,135195.50893460028
1622,139921.94122278097
1623,243746.51056862684
1624,194243.7291941933
1625,136181.09573437544
1626,180844.3127300723
1627,185540.2369443965
1628,254947.1982296052
1629,177835.64107525154
1630,220694.57471433573
1631,198259.29084153418
1632,236314.8285253992
1633,173872.36787986837
1634,177415.58117709198
1635,176751.8024889967
1636,162466.31353530605
1637,165356.7860912737
1638,205483.65553190166
1639,184927.05088464383
1640,224999.7097938013
1641,185218.4475880476
1642,210759.84691259338
1643,221448.77364745754
1644,217337.23008908975
1645,185603.13655882096
1646,171240.66232311694
1647,174052.13244281383
1648,133717.38450552197
1649,135257.7533529328
1650,122293.29818455073
1651,121091.15488275391
1652,95229.44325592968
1653,95867.07696576008
1654,151580.91265059318
1655,178163.3761157302
1656,144844.63414007844
1657,150358.24091994722
1658,147359.82044460162
1659,156754.01408099537
1660,155717.18536274237
1661,227403.0105072653
1662,270895.1926453448
1663,212796.85808839192
1664,227559.12656920555
1665,285864.016358319
1666,247348.01428870225
1667,240004.10667026349
1668,278019.77903334354
1669,261462.66372655207
1670,280229.0415654585
1671,268847.30197562015
1672,234451.15242455085
1673,276848.16653055843
1674,263419.3572884422
1675,183102.8963154567
1676,186732.2181518259
1677,209086.26754590374
1678,236515.62354420818
1679,242238.38150147581
1680,276334.5732300153
1681,216620.60022396073
1682,278057.49901225127
1683,194307.98233256442
1684,172066.10011638628
1685,171865.96952662207
1686,168059.49740311693
1687,170983.45638258877
1688,186690.74759654308
1689,185841.4356747069
1690,180314.68593173183
1691,177871.12970267975
1692,241721.5760705201
1693,173652.71974707715
1694,179210.96570732878
1695,170587.99918381116
1696,251261.20009821802
1697,174528.0843381743
1698,274955.042826503
1699,212718.3929380477
1700,245717.53265816747
1701,257310.85402093962
1702,225451.2004329296
1703,263344.06595719437
1704,267177.34876301157
1705,219474.33594719446
1706,252021.70937126692
1707,216991.1517484767
1708,220117.22746029167
1709,227143.41892522067
1710,240595.29072649076
1711,249920.4040625401
1712,237707.59987279715
1713,268040.1674120885
1714,218094.8418071166
1715,196686.98837492193
1716,194578.07495156175
1717,176386.90381074115
1718,125883.62591577433
1719,200361.51130002437
1720,253725.60620490354
1721,196939.04131092702
1722,122119.70553235573
1723,158329.990007071
1724,207977.1958222091
1725,229115.8553066237
1726,179362.21782923912
1727,167988.50334299376
1728,182682.16960521
1729,163648.16921965522
1730,161217.78326620694
1731,114855.23254737245
1732,131968.64132272213
1733,126035.61066743094
1734,130184.91722964814
1735,129653.1990605651
1736,111393.06094049677
1737,229886.11017326414
1738,206662.9506270481
1739,241368.57979179514
1740,182271.37436617515
1741,165538.10518887927
1742,166175.7590660371
1743,172234.19510616394
1744,253896.353523083
1745,227078.0091141279
1746,232210.10956006378
1747,230987.43853530602
1748,206150.7703386042
1749,163248.49102855122
1750,141162.98886738322
1751,224212.52795063923
1752,123260.02307068184
1753,136935.91440714855
1754,193798.36346792855
1755,173058.12681421195
1756,120428.62199967775
1757,120569.19124320913
1758,149009.08153193485
1759,163763.5833876365
1760,156945.15417772008
1761,146775.2574226926
1762,170612.22896664945
1763,170702.59773808104
1764,114773.1889491496
1765,159473.61595169845
1766,178714.67385005433
1767,194281.3985717801
1768,138430.0629383091
1769,186227.62845322167
1770,146882.72416344352
1771,134354.87361739742
1772,132537.7023080596
1773,137327.9939626048
1774,126278.43858987433
1775,129600.69579261496
1776,126458.47901980634
1777,114456.00296383472
1778,128229.14961375871
1779,129014.49640071689
1780,181800.85517255223
1781,127394.7871425572
1782,93226.00810904287
1783,130803.72250740672
1784,99373.25057929057
1785,111553.17907357286
1786,137703.5271956653
1787,178837.47077291814
1788,65435.60680173765
1789,97920.59027630568
1790,96692.5289241646
1791,171389.75631538624
1792,154651.2633145827
1793,145118.6238473597
1794,140249.53052861113
1795,139060.39096053777
1796,155681.71920865017
1797,117658.73381165278
1798,117877.15681679486
1799,108522.42175061267
1800,134643.62982888726
1801,116893.66872453145
1802,132744.87260352075
1803,146581.5403243322
1804,140729.91195076355
1805,133288.74670995597
1806,108000.65324333878
1807,140544.0517471139
1808,120218.66668291435
1809,124395.85278892024
1810,135208.12549710696
1811,106377.71041111722
1812,100643.06682210842
1813,112068.56582339577
1814,99802.6818420419
1815,62796.61910326483
1816,101704.65753118583
1817,112359.91309333178
1818,140742.08241973573
1819,117181.66008640433
1820,89619.84657035691
1821,108136.69262900452
1822,142340.40512666336
1823,65860.1566995551
1824,130748.08247641716
1825,135814.86302876796
1826,109588.2799280798
1827,110407.710611805
1828,125392.93226151798
1829,107438.94390007011
1830,133707.45143420537
1831,177308.03368484988
1832,112530.56386396554
1833,137439.10606679044
1834,131372.82920692983
1835,152982.5397097962
1836,119285.54353093661
1837,102183.74811207307
1838,125513.93691640455
1839,84718.4342199851
1840,166037.3294394453
1841,152170.10481115966
1842,100646.75431295097
1843,141268.19729729727
1844,146489.9031665952
1845,147735.9727980265
1846,155525.16344959583
1847,153518.33508126857
1848,68426.64832945526
1849,114211.417323795
1850,117392.6435994297
1851,144057.78057081782
1852,118112.98307506404
1853,134212.2652489103
1854,194598.7203167049
1855,156721.91851400607
1856,209931.4185074824
1857,155248.00880320545
1858,138021.58514185957
1859,120849.8949780668
1860,148925.89457332186
1861,120816.33942251124
1862,238846.59168449743
1863,233346.75067176463
1864,233337.96167176464
1865,209577.19841023107
1866,277171.6719417174
1867,231534.08425560678
1868,255043.22320934513
1869,207764.848951096
1870,241610.51464705213
1871,238979.03680461977
1872,173914.54769758965
1873,211081.61894437784
1874,139832.8765746213
1875,211763.78299876006
1876,184913.7333886483
1877,216424.67434726213
1878,222288.91201347313
1879,133215.43600669634
1880,130685.275733438
1881,225312.85882916176
1882,253319.00961859297
1883,191272.75138668445
1884,211780.72526471937
1885,246513.75862103014
1886,248976.64663811348
1887,206956.29948330438
1888,253321.80419907748
1889,174552.4203547114
1890,135502.94824720116
1891,140703.75459626399
1892,110121.99640058276
1893,131132.82640842375
1894,121478.4330771187
1895,149192.00640079827
1896,118768.98163592964
1897,121585.32160099018
1898,112542.25745123222
1899,154023.16031645873
1900,160361.08131549833
1901,143892.55023404607
1902,143397.77815317977
1903,201209.23865827784
1904,136381.92880306236
1905,186064.85053640723
1906,140637.24105400685
1907,182783.7419210887
1908,120175.99570349572
1909,132891.16307771383
1910,127247.24272435885
1911,185526.8692006668
1912,243517.38782014305
1913,135544.01653022162
1914,66630.2812259152
1915,214864.80838573334
1916,74858.88964118979
1917,245846.01832236027
1918,139530.6619980634
1919,168010.9841868029
1920,139919.5941560357
1921,219294.41414472283
1922,263143.2956904292
1923,179247.50890348823
1924,238207.51337758978
1925,218893.65480218615
1926,227754.78731483364
1927,134903.8965203546
1928,163617.3022764087
1929,123122.81161618873
1930,142536.24796944807
1931,136945.66413206086
1932,134593.28204594637
1933,162731.47961848814
1934,176573.1750563833
1935,175824.68173498058
1936,183537.1953161515
1937,175815.40008016268
1938,158748.4576725409
1939,230474.76588677726
1940,200222.2352274805
1941,174803.87622647983
1942,178261.41380496527
1943,198331.0972100339
1944,271381.76812760194
1945,250311.5833709122
1946,154762.0730151742
1947,252444.9060689584
1948,167910.10529801506
1949,235837.13783305069
1950,207119.85978314155
1951,237673.84287959506
1952,228688.3734050508
1953,181114.0602906701
1954,195540.995290303
1955,126906.66832373502
1956,239394.24379758383
1957,163912.3059126546
1958,264708.694517375
1959,138548.11963577807
1960,112870.02500741313
1961,117933.49841604511
1962,92575.93027524039
1963,106570.6917890027
1964,111242.16559564293
1965,145959.87985070242
1966,174484.54877301527
1967,279205.79585231276
1968,251872.03680369142
1969,213261.93655902534
1970,260413.55029396556
1971,218944.9473645084
1972,242252.87714062113
1973,238456.21191853998
1974,280092.2450927874
1975,219744.19608725878
1976,276003.6741353431
1977,264254.2562693868
1978,261413.2564971855
1979,234002.54652486616
1980,200875.71611759887
1981,261423.4121302376
1982,226372.56424801532
1983,218105.4213595237
1984,168474.26006124128
1985,219034.04601695423
1986,222378.89427465477
1987,186698.65709803274
1988,176167.28517774382
1989,183013.17517790777
1990,209953.15328065367
1991,206607.51017575854
1992,190652.71172596255
1993,171981.58626877167
1994,222197.35639420632
1995,184230.1715574665
1996,240690.81815501195
1997,274570.85164628
1998,226068.10931771365
1999,248394.3776411492
2000,268712.8213782099
2001,267128.5608013296
2002,237392.29167126183
2003,238914.26785140552
2004,252302.27224136118
2005,206036.2255414508
2006,220706.11266830546
2007,259429.27428536976
2008,209174.16524272758
2009,183954.08630127818
2010,187834.97588372073
2011,127303.16080582043
2012,190004.84829467558
2013,178672.44108860497
2014,183217.32093103317
2015,193199.1259010002
2016,185977.35684753154
2017,195031.49436850802
2018,126189.62576547473
2019,132884.03807357643
2020,113032.39425846963
2021,115135.44892663149
2022,174625.0650226505
2023,143447.40256931877
2024,213698.73612909456
2025,268051.3621247797
2026,189096.01127704757
2027,166758.23228979282
2028,157801.28422664866
2029,167598.35863936183
2030,243570.14241529378
2031,223837.6966622248
2032,227895.61556863048
2033,234653.46382449457
2034,164661.17539811227
2035,200612.00378396595
2036,169895.45289239666
2037,171477.31066137133
2038,222505.20307388183
2039,233463.25665700692
2040,251694.72258558404
2041,250875.0640937344
2042,184848.3670598752
2043,169292.80788616955
2044,170455.8410354368
2045,231225.97548591412
2046,131716.6905868259
2047,137788.52106760928
2048,128869.73130889614
2049,129141.80594767204
2050,183514.52858829402
2051,113069.14451419417
2052,126512.10456590587
2053,141540.74305452636
2054,88469.84702767082
2055,151525.45809445146
2056,141490.14981272642
2057,123304.14297300436
2058,193566.33487740564
2059,139402.50385902525
2060,163735.68479155446
2061,162723.0238218669
2062,137677.8170334375
2063,113101.58643840675
2064,137052.83870144
2065,115656.57702036972
2066,180253.31422797474
2067,144970.44534842198
2068,124421.77049126384
2069,88588.56008385355
2070,102337.00328942697
2071,96361.18200102824
2072,136311.16956840028
2073,140170.9558625432
2074,200772.9375218337
2075,153312.74549045146
2076,121665.1661973968
2077,144198.33670343965
2078,125549.89434490963
2079,139536.54682739984
2080,113228.12576877321
2081,118516.87915666358
2082,122512.67365558138
2083,128868.49993066836
2084,106878.09958425642
2085,123665.16917054438
2086,123085.05679965262
2087,115909.53775065466
2088,101225.72486015836
2089,91781.82440310737
2090,125330.92666557271
2091,111467.76056801983
2092,116255.0137124556
2093,115513.20978998
2094,150518.2745088021
2095,154656.34769865245
2096,88200.41638610375
2097,94301.36067476514
2098,130156.34009050176
2099,63164.624471442374
2100,110273.4879522408
2101,123982.22594014656
2102,143504.31643383528
2103,107112.1090398705
2104,134379.9738866328
2105,121687.9444120595
2106,84208.81086865855
2107,207328.07514458557
2108,113182.20769449866
2109,109844.61766949913
2110,134925.76041219727
2111,162515.8111873393
2112,130628.01248156723
2113,115999.70532829827
2114,112408.44123933328
2115,132888.0283710016
2116,114823.93340855683
2117,143695.85892960505
2118,124151.38013903686
2119,105927.51054033791
2120,116880.05701286982
2121,108617.30909306507
2122,94582.88280686576
2123,94195.15590222325
2124,168647.14718647342
2125,126459.4846711245
2126,153834.53621774583
2127,143077.90605450203
2128,118764.68018889564
2129,105967.74406226649
2130,134845.39022871933
2131,141955.49175691075
2132,117215.66640494455
2133,117538.46301833376
2134,136661.2284988119
2135,110116.84712909332
2136,95618.22099291142
2137,109345.34834488592
2138,135922.2462223447
2139,153262.51321341872
2140,133020.72258677104
2141,147140.55131651848
2142,123958.06346823918
2143,132550.2356435561
2144,128601.55510979034
2145,133535.9912445741
2146,162205.70369670182
2147,174906.00511449212
2148,123967.74990857238
2149,136173.3715942225
2150,198645.96317339895
2151,154654.64295452333
2152,160936.13449223572
2153,151570.65005084872
2154,105245.92482114652
2155,124552.98700701757
2156,215468.7275729641
2157,236166.6106428337
2158,232910.46710907193
2159,201689.9569771114
2160,176430.05822810341
2161,243714.53234849157
2162,210307.13250752375
2163,269513.224422226
2164,268276.02907094994
2165,184990.62282742
2166,142147.4800781054
2167,220659.91613942277
2168,197197.5885387496
2169,192686.2577545327
2170,220784.60918521753
2171,151585.5212954267
2172,133888.90294467806
2173,147622.98841898266
2174,223629.88086426342
2175,245040.6329837999
2176,259213.6903459686
2177,241248.92352154426
2178,227778.74204455913
2179,144717.23016079058
2180,177351.88108303267
2181,196719.17387548875
2182,224426.3414049998
2183,204966.6188711831
2184,127262.21750936935
2185,141969.4792458975
2186,141163.9239142088
2187,152984.49903186978
2188,145989.7670334824
2189,162712.12023341778
2190,91597.62831949063
2191,95028.60795387714
2192,87225.98408987088
2193,101013.55784554027
2194,111798.95227348714
2195,111120.60168177566
2196,115572.3474880031
2197,107687.22400552551
2198,166854.2535619471
2199,164339.4626787498
2200,139674.19392063882
2201,133376.9349515642
2202,176911.66120834154
2203,160001.5412483564
2204,164487.1310993682
2205,109968.78849447028
2206,134341.75467783716
2207,222163.35169126155
2208,223593.0253816228
2209,174202.14824647843
2210,122707.54844214563
2211,114493.91971699978
2212,109587.17242693524
2213,99094.48439986055
2214,132044.92695610214
2215,111340.6262449604
2216,142859.08208376088
2217,107788.0076846641
2218,85489.74420857389
2219,71943.26398082015
2220,86056.75691917301
2221,225936.9470861893
2222,239699.03521315445
2223,217997.21324235745
2224,227565.5201538623
2225,138976.83992971168
2226,163819.58060224855
2227,213443.6680515436
2228,269102.08619978133
2229,226749.10090461324
2230,154537.99105967185
2231,214142.122935998
2232,176533.74346756257
2233,180497.05604729566
2234,223831.98855932435
2235,194096.5910017021
2236,245054.3665199829
2237,209788.5918785127
2238,219091.03069939654
2239,106872.02464594942
2240,161110.4839491435
2241,140368.58580305902
2242,133798.84786081198
2243,125752.84836768609
2244,96019.39349980187
2245,99587.11286747019
2246,141677.29165043685
2247,113135.53017580812
2248,121276.58110382549
2249,123081.21910213662
2250,136677.308262057
2251,124809.05436835578
2252,180748.85157253547
2253,165979.62296555736
2254,177135.70448176912
2255,187613.89220976006
2256,179617.39604605257
2257,191691.2963101003
2258,177442.72677445962
2259,176922.8948496718
2260,151850.2688020303
2261,195827.10360860534
2262,205438.32635665938
2263,264154.401150559
2264,214214.63023430924
2265,155137.0277380303
2266,254960.50949831403
2267,247111.7912953629
2268,213067.64087279112
2269,157723.71085737206
2270,192784.8468638896
2271,255511.8572245703
2272,206789.14030490123
2273,172495.0130905065
2274,182222.31724909306
2275,166484.2766057969
2276,213014.74103215255
2277,172012.43894650502
2278,149388.52399623962
2279,119467.33296093896
2280,110032.03605315059
2281,174253.7048817071
2282,184862.59041163934
2283,98711.85259894044
2284,103723.91421449574
2285,171044.06929677882
2286,126920.86580708766
2287,285446.6955939989
2288,275510.20488028316
2289,206592.9959330873
2290,203095.33359861988
2291,258980.15065537635
2292,213437.85688198596
2293,209447.5238771231
2294,283101.5494777464
2295,202971.66253803953
2296,241995.51483745128
2297,252103.87151996035
2298,257083.83021312268
2299,259416.6072778155
2300,266421.63092262973
2301,251097.91766927435
2302,232758.43570944175
2303,233020.49236621364
2304,226977.76583612207
2305,163766.42131766144
2306,166030.04919930408
2307,183056.13389938496
2308,217461.894347552
2309,269935.9116031995
2310,219053.22154028038
2311,203994.96672349452
2312,161195.32795087158
2313,172900.09603669617
2314,181432.40887370435
2315,171063.65901170403
2316,173348.96752282002
2317,182601.71363647204
2318,170834.97005827175
2319,172867.55758168778
2320,176288.27979853202
2321,232046.46126999822
2322,166540.610029217
2323,205048.02369067818
2324,171404.98131152714
2325,211204.45481167478
2326,172871.20087197854
2327,203809.07076644732
2328,210837.4477933488
2329,179129.31242978986
2330,173321.7457143687
2331,267047.99085111223
2332,278623.57802139386
2333,277862.8129566116
2334,257242.71853294037
2335,251022.68055163452
2336,276125.3276415945
2337,210810.11665892237
2338,268638.81152288
2339,223347.88695470736
2340,208906.85716445328
2341,211808.9705806641
2342,217625.36361309607
2343,221369.56414314106
2344,219678.0514708525
2345,218330.77819488605
2346,217597.47813117973
2347,205787.31131523728
2348,220775.74634515776
2349,146732.67897546443
2350,240171.28557103997
2351,246130.97285520597
2352,263482.84344637586
2353,204230.18595304227
2354,117800.28394831729
2355,176056.46650538774
2356,149635.724181054
2357,198748.77913058642
2358,188859.03731035645
2359,116930.8344929287
2360,115312.49415914073
2361,136776.8015618158
2362,252896.90074190794
2363,138009.43545649733
2364,158576.53000238244
2365,218450.79509744004
2366,194454.87386477037
2367,213437.84607957862
2368,201904.1603301828
2369,217335.2861102628
2370,167597.72399814957
2371,169550.26610834943
2372,198459.684177313
2373,227744.56816772697
2374,227852.54751658457
2375,238652.36152558387
2376,225104.63503248486
2377,253899.97498866546
2378,151507.41071354572
2379,194142.55070458815
2380,145832.37711020993
2381,157654.7717805672
2382,212681.2508837653
2383,206961.3896455574
2384,224194.13807695985
2385,178023.7959348169
2386,141597.39089579627
2387,139560.18075592993
2388,103912.25515231556
2389,127703.05710432885
2390,148549.03570511722
2391,135522.16047459067
2392,111833.72825661417
2393,172095.46342403945
2394,154397.46191520873
2395,194133.85353122535
2396,144207.10410115743
2397,185149.37739833663
2398,124227.57105440002
2399,61531.22545087788
2400,62618.86366841032
2401,106184.94409717528
2402,132626.29821654625
2403,128395.26651930604
2404,162894.27973972744
2405,159189.96248379938
2406,136536.53379540524
2407,128236.82398689822
2408,132011.89761291927
2409,133425.82637434767
2410,164259.68742225453
2411,122078.45696922553
2412,159419.64408315727
2413,136021.46059089637
2414,141208.49636601686
2415,123332.13940684231
2416,132559.51922378023
2417,123916.00586509706
2418,118532.08894454775
2419,119114.15022746839
2420,129436.86340994417
2421,150959.3174693349
2422,118967.6465637596
2423,111962.21209739339
2424,150493.1833064536
2425,138514.51471491254
2426,126871.15612376515
2427,130505.78520436496
2428,193846.21452088605
2429,113342.86688774012
2430,127594.02502252403
2431,134894.42113799948
2432,133105.73868187814
2433,139803.53338124623
2434,140105.8148738383
2435,146247.293626345
2436,112785.31855011907
2437,108363.3695137026
2438,124792.98233020843
2439,114846.30692781252
2440,120188.50573691311
2441,102676.11212287046
2442,106166.37304440337
2443,116943.07174959859
2444,125211.38160451649
2445,85492.20507809473
2446,121364.44570375165
2447,203109.49567999307
2448,143481.900348275
2449,107879.48604945114
2450,145261.44385886792
2451,124828.51610905817
2452,229496.610768955
2453,103912.3985728139
2454,145867.62754530416
2455,106709.31260006488
2456,122105.08478457683
2457,117224.01772256236
2458,117791.94070255685
2459,108021.16348895688
2460,127307.53401885978
2461,114394.59131391525
2462,119680.4505567962
2463,112326.45125350746
2464,167988.53958870296
2465,131293.4955649549
2466,115600.97038209363
2467,157109.31012299148
2468,101019.10360350857
2469,91759.51320252576
2470,172884.8926055033
2471,175785.41815840238
2472,153021.33427075567
2473,120611.773204725
2474,100302.51605948848
2475,202271.9371470639
2476,104122.0714343507
2477,132424.03736060453
2478,151732.48350791773
2479,116128.21512443214
2480,147623.59184670055
2481,122780.4869965354
2482,133913.9076349276
2483,116448.25814405543
2484,118506.86756608893
2485,121241.18640500536
2486,154313.40147617803
2487,180568.37944102538
2488,163136.3208495384
2489,159901.94243338628
2490,145670.21647145523
2491,96681.48041907599
2492,181800.22160321168
2493,169536.58989047215
2494,155629.3759739487
2495,101199.72916200256
2496,196231.6818693972
2497,134645.77673549246
2498,117238.59356187226
2499,94827.0454528134
2500,126029.88135635656
2501,129805.20071492388
2502,127926.33523613714
2503,100051.53986005347
2504,170988.06745812984
2505,213313.8614759545
2506,258677.99202326828
2507,226085.9527436064
2508,260144.96538385615
2509,222934.61090790166
2510,222983.3112851477
2511,189265.49870916613
2512,212466.0100848371
2513,230663.19398117397
2514,237108.25677334063
2515,146809.54387899901
2516,174847.147089775
2517,133140.31584687263
2518,139330.5485301628
2519,224922.0573788191
2520,205923.57568811695
2521,190401.50945007295
2522,202827.69823207633
2523,133352.18446839164
2524,140366.41346930413
2525,154509.84395930887
2526,137852.5508005657
2527,119871.0490864756
2528,125931.5985503207
2529,132013.9910041786
2530,117427.28893096282
2531,253962.54533911528
2532,226091.7890312233
2533,194292.6769313313
2534,226314.44496988287
2535,257821.18977953962
2536,240420.89210561308
2537,234604.3830520985
2538,193553.86621942374
2539,196330.2899690936
2540,173302.28906492013
2541,181666.3955943681
2542,152867.76087165935
2543,139161.76671322857
2544,114104.30461141186
2545,129363.2274349241
2546,139294.41923459806
2547,138747.08452938637
2548,147128.3921084483
2549,153770.94451563148
2550,200791.64357887345
2551,143134.0836819238
2552,116752.4937484838
2553,95181.6465536848
2554,113366.99457225896
2555,114995.26328444916
2556,103737.80255995996
2557,116116.19426836172
2558,142623.54562707455
2559,127581.86139971961
2560,139303.21679527193
2561,156797.02938142576
2562,124189.4774802709
2563,138815.61540051378
2564,176665.4785146501
2565,149263.77602701032
2566,143230.78467336216
2567,127384.42212813007
2568,174134.5481006149
2569,193649.6225746228
2570,122680.90919864413
2571,140232.09633576518
2572,169227.71734658637
2573,225434.1017884593
2574,227565.55012694324
2575,117711.29996119584
2576,120832.40507211348
2577,150240.96109919425
2578,91388.88001096417
2579,84709.08264294725
2580,135766.15331486816
2581,126878.6118942371
2582,121883.6725122956
2583,229913.9183230813
2584,180694.53184730368
2585,170694.046318027
2586,231463.26919991
2587,201577.03612502382
2588,174502.48210253278
2589,146858.9105794431
2590,218200.47030351163
2591,174788.77750034677
2592,216669.94549804964
2593,222564.54491686405
2594,190735.05323922326
2595,197438.41711607747
2596,254076.0915867391
2597,180331.535194891
2598,236374.15609859148
2599,262728.7974322043
2600,125706.8369788059
2601,139495.6466861962
2602,86133.6293295525
2603,92476.08652376519
2604,86423.4887340068
2605,85548.76674082378
2606,149536.67136976626
2607,183921.34375308547
2608,176169.29775228977
2609,143268.96763959745
2610,111398.64763997693
2611,136539.48482724073
2612,150913.0265041562
2613,128029.56971906003
2614,127801.5147875798
2615,159331.37300646104
2616,139376.4192494372
2617,164941.71734028286
2618,166532.8893666138
2619,210172.0376652986
2620,179046.58286238855
2621,181823.30035015213
2622,186766.9492135614
2623,234062.78543069112
2624,255223.78692565617
2625,222136.53801113862
2626,171730.77861997808
2627,183076.3245397866
2628,234858.18302451822
2629,216027.02345102542
2630,252298.48778686274
2631,238056.00001429694
2632,254279.65627182357
2633,255549.7965482873
2634,206308.00722403402
2635,154612.70011059777
2636,193440.45667948338
2637,210961.4582550973
2638,229119.59044735535
2639,172154.83395565843
2640,160612.26512239015
2641,112596.91315036883
2642,185326.32590237464
2643,112989.33412115119
2644,127192.11034710359
2645,98249.99882429808
2646,93238.0926193691
2647,97329.98529237426
2648,143561.76378852583
2649,145182.88638562342
2650,169604.7980218294
2651,143692.34666721537
2652,230761.8013990197
2653,245358.7085488984
2654,239236.21241630334
2655,222013.2504158808
2656,248809.18859428357
2657,237429.38736182093
2658,263742.4609877956
2659,256448.2979716206
2660,258889.9767937337
2661,229788.36032254176
2662,238242.81265658932
2663,255224.32502557497
2664,263355.969324255
2665,254728.95886552735
2666,255609.67334840386
2667,170008.924224403
2668,178014.70730654927
2669,175013.99517697556
2670,268967.057860733
2671,180587.45108001702
2672,181915.2575609283
2673,207231.15374127068
2674,202828.97786178545
2675,175063.14915060418
2676,184740.46765848366
2677,184133.90925799438
2678,240892.56968846562
2679,253858.37436877727
2680,263859.6021222835
2681,262486.94387803803
2682,280112.84283469414
2683,232122.69307624892
2684,267854.85204542615
2685,263413.8735273388
2686,259772.76976640415
2687,221761.21036193927
2688,212289.2400738363
2689,208173.97337792904
2690,209763.63131119075
2691,179839.4690569342
2692,126964.96755330171
2693,211863.0182742481
2694,122754.29811046078
2695,189518.85098054752
2696,183156.9193809439
2697,188679.6894166771
2698,194414.6111469867
2699,172491.51925663874
2700,163707.9276715678
2701,167072.75072324066
2702,119593.00090087402
2703,138099.44960013413
2704,143960.31764188397
2705,124026.81136058261
2706,114868.17424951532
2707,121233.5572937996
2708,135030.9069891632
2709,105396.38714172391
2710,126050.21865337784
2711,233256.53722038982
2712,266768.81229004497
2713,201332.95694243422
2714,148880.722351852
2715,166401.50728083614
2716,163848.48950179765
2717,178953.39627610697
2718,226645.86514230346
2719,162157.6385464728
2720,178143.53897275298
2721,137868.3413370452
2722,149270.4075802239
2723,150229.1322548939
2724,131221.73940328354
2725,131287.85457891287
2726,144256.48502393297
2727,178618.5551488932
2728,165466.8281531893
2729,144101.70080645
2730,138713.53547131535
2731,120611.50183073574
2732,120253.65028795379
2733,155208.50265038203
2734,142228.39950102536
2735,133331.44778284364
